# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 1.5258027621277057,2.5276891403119137,1.1431199789145716,-57.54827132728644,1.154420817530159,-1.0,0.5091886562251753,87.73829141009972,33.53879480625126,177.43351401495505
 1.5321756562603404,2.5316489969120326,1.1369436834408608,-57.33453213865005,1.1480479233975243,-1.0,0.5377746124790909,88.86905641049837,35.2240941287151,175.96656648218848
 1.5386026930100527,2.5356447379561438,1.1307652823638987,-57.108145591209464,1.141620886647812,-1.0,0.5658454681799587,90.0000000000001,36.85303050050283,174.46337054479372
 1.5450851058281139,2.539677985731269,1.1245855452442644,-56.869249033908616,1.1351384738297507,-1.0,0.5933921911497821,91.13094358950183,38.42527863584555,172.92424073890606
 1.5516241832620634,2.5437503625244275,1.1184052416425372,-56.617983161487736,1.1285993963958012,-1.0,0.6204050644216631,92.26170858990046,39.940482847149156,171.34949696138767
 1.5582212720801791,2.547863490622641,1.1122251411192963,-56.35449224870666,1.1220023075776855,-1.0,0.6468736975194883,93.39211644029419,41.398259245215506,169.73946662802416
 1.5648777805418277,2.55201899231293,1.1060460132351204,-56.07892438574336,1.115345799116037,-1.0,0.6727870442398941,94.52198863617934,42.79819839638492,168.09448682181647
 1.571595181824928,2.5562184898823146,1.0998686275505891,-55.79143171292111,1.1086283978329365,-1.0,0.6981334274936202,95.65114675763832,44.13986838660359,166.41490642363053
 1.5783750176228317,2.5604636056178154,1.0936937536262812,-55.492170653118855,1.101848562035033,-1.0,0.7229005704661889,96.77941249751403,45.42281830671644,164.70108821678525
 1.585218901924126,2.564755961806453,1.0875221610227759,-55.181302139988965,1.0950046777337386,-1.0,0.7470756346712103,97.90660768956698,46.64658211403131,162.95341095628186
 1.5921285249902215,2.5690971807352483,1.0813546193006527,-54.85899184025934,1.088095054667643,-1.0000000000000322,0.7706452645293294,99.03255433660944,47.810682868550785,161.1722713933748
 1.5991056575470952,2.5734888846912214,1.07519189802049,-54.52541036825081,1.0811179221107694,-0.9999999999999681,0.7935956385681816,100.15707463861344,48.91463731725841,159.35808624520098
 1.606152155209261,2.5779326959613935,1.0690347667428675,-54.18073349074907,1.0740714244486036,-1.0,0.8159125267681648,101.27999102078746,49.9579607825459,157.511294098606
 1.613269963155961,2.5824302368327845,1.062883995028364,-53.82514232049013,1.0669536165019036,-1.0,0.8375813546005868,102.40112616161753,50.94017236279053,155.63235723722303
 1.6204611210817181,2.586983129592415,1.056740352437559,-53.458823496264024,1.0597624585761467,-0.9999999999999691,0.8585872726248829,103.52030302086824,51.860800367979586,153.72176337994514
 1.6277277684458291,2.5915929965273063,1.050604608531031,-53.081969347969356,1.0524958112120357,-1.0,0.8789152323189023,104.63734486753961,52.71938799349898,151.78002731877405
 1.635072150048121,2.596261459924478,1.0444775328693596,-52.69477804470582,1.045151429609744,-1.0,0.8985500669582285,105.75207530777496,53.515499172965384,149.80769244338134
 1.6424966219614088,2.600990142070952,1.0383598950131239,-52.29745372417056,1.037726957696456,-1.0,0.9174765778381261,106.86431831271531,54.24872456769918,147.80533214003302
 1.6500036578546078,2.605780665253748,1.032252464522903,-51.890206601680575,1.030219921803257,-1.0,0.9356796249999251,107.97389824629674,54.91868765926248,145.77355105140578
 1.6575958557444568,2.610634651759886,1.0261560109592758,-51.473253057120644,1.022627723913408,-1.0,0.9531442222699257,109.08063989298502,55.525050889421294,143.71298618466128
 1.6652759452183556,2.615553723876388,1.0200713038828217,-51.0468156982471,1.0149476344395092,-1.0,0.9698556354951086,110.18436848544441,56.06752178502465,141.62430785440026
 1.673046795175994,2.620539503890273,1.0139991128541195,-50.61112339895905,1.0071767844818706,-1.0000000000000286,0.9857994842973244,111.28490973213533,56.551700123031445,139.52263137850284
 1.6809106098264304,2.625593614088563,1.007940207433749,-50.166411311024476,0.9995194239634307,-0.9737463125501012,1.0009618453773488,112.38208984483704,56.996475672382246,137.4537214335576
